,correlation
1208,0.9497052069131792
1209,0.8161139710511821
1210,0.8175386794530978
1211,-0.6725049520137643
1212,0.17399763998832912
1213,0.8213647700711519
1214,-0.5525402288921535
1215,0.3344825939781471
1216,-0.10540259664048311
1217,-0.004913575520757629
1218,0.26884323517085196
1219,0.624241748583834
1220,0.5110888200201926
1221,-0.45786375382418787
1222,-0.054650887013321686
1223,0.6195049814527559
1224,-0.922191060066157
1225,0.8823464744927142
1226,-0.7238208262469422
1227,0.21516634168778012
1228,0.8612501579580097
1229,-0.18999159307905983
1230,-0.8744651888285498
1231,0.5509393434365367
1232,0.8203330618231591
1233,0.8766462803285029
1234,-0.34163194109096934
1235,-0.7797982351544963
1236,-0.341663771177706
1237,-0.8353017680860122
1238,0.45741379898866735
1239,-0.5253244138795219
1240,-0.15920139409056264
1241,0.07681201378463927
1242,-0.20602453554542896
1243,0.634528468931997
1244,-0.1788187608054699
1245,-0.5070349378398045
1246,-0.15337383470888083
1247,-0.45995364387227206
1248,-0.9065066060113472
1249,0.3644246679048283
1250,0.7506446781308844
1251,0.32073835937678924
1252,0.8147477156877491
1253,-0.22408870816821902
1254,0.9037715900149316
1255,-0.4498585078096061
1256,0.24209242603133455
1257,-0.40727017405763627
1258,0.9048928721383185
1259,-0.36797617731283805
1260,-0.4898523632614718
1261,0.9208400535297114
1262,-0.5932064007796924
1263,0.9065269877605319
1264,-0.3389690143901852
1265,-0.4520166583750616
1266,0.8914230147055581
1267,0.5976590138581256
1268,-0.3018461736711671
1269,0.8343508513629938
1270,0.6207891460695847
1271,-0.3277661101387713
1272,-0.7418728818896391
1273,-0.3160664720129066
1274,0.7606485202449514
1275,0.6385100326413996
1276,-0.34320752460428094
1277,0.3135275718516768
1278,0.9214566549275145
1279,-0.26813502294825275
1280,0.9774148253502082
1281,0.9357869095752911
1282,0.14210542904514872
1283,0.9419073157729978
1284,-0.2731473078958153
1285,0.9382249338735349
1286,0.9187566300345451
1287,0.11372801389140647
1288,0.8749730997354316
1289,-0.24448274475346257
1290,0.9215575575070968
1291,0.7959882974112028
1292,0.23782690371305093
1293,-0.3185075559567227
1294,0.2989447943894606
1295,-0.3014508978405403
1296,0.00955596908827635
1297,0.26810760111121756
1298,-0.26208726163431756
1299,0.3960935792597299
1300,-0.24874096708379517
1301,-0.5035753917990249
1302,-0.9252151468050033
1303,0.40240430252844556
1304,-0.3525343014675121
1305,-0.21834501240117032
1306,0.20379650315192255
1307,0.012679156170273827
1308,-0.39636670100565824
1309,-0.2512765055052355
1310,-0.25775306945799753
1311,0.4585649565337245
1312,0.8637038282244849
1313,0.3243552993412825
1314,-0.09543937809032976
1315,0.7147716777436649
1316,0.49911053662648996
1317,0.9060427482728756
1318,0.3780142064128432
1319,-0.03897133245559909
1320,-0.3620296111495529
1321,0.020741947853621802
1322,0.01898107976880573
1323,0.38883021495130254
1324,0.5394905288632672
1325,-0.9218416945334682
1326,-0.6060273219903953
1327,-0.9510346537675272
1328,0.934613681866375
1329,-0.227113859733274
1330,0.5395339827312575
1331,-0.5010360140367561
1332,0.5234930117834607
1333,0.5503401940823716
1334,-0.9277231154676789
1335,0.9342390494799279
1336,-0.765964545981553
1337,0.9190894804936199
1338,0.9382614974424792
1339,-0.788889235565918
1340,0.723145779966578
1341,-0.677655448050828
1342,0.7591552619363
1343,0.7102689304868757
1344,-0.2984986430868001
1345,0.025773601746000643
1346,0.027125815813065383
1347,0.024987733364981113
1348,0.019080056052721298
1349,-0.6357967827636493
1350,0.5809379467199219
1351,0.9289650187582646
1352,-0.501671758888591
1353,-0.32851005184535614
1354,0.31772105878963436
1355,0.48049237420205476
1356,-0.4363206411703135
1357,0.5402766630976658
1358,0.9320285953705132
1359,-0.5872189004331688
1360,-0.5505183760643262
1361,0.8850270540841705
1362,0.04060600200643534
1363,-0.10514262795573968
1364,0.5209024693835971
1365,0.4217799628771983
1366,-0.3888124288736176
1367,0.42141218611354997
1368,0.7112740500914045
1369,-0.013674790085394501
1370,0.23873217529429608
1371,0.0289683023682995
1372,0.7105423688052388
1373,-0.5746937742370394
1374,-0.6973883141068868
1375,0.6790857634758798
1376,0.7517527639479132
1377,-0.5654804618517326
1378,0.4963393100920739
1379,-0.5862653493595436
1380,0.3011002831282779
1381,-0.2200222764293718
1382,-0.9140860429762269
1383,-0.7426320233048442
1384,0.2883741302467033
1385,-0.6552597592213243
1386,-0.259490142703929
1387,0.7558004049744641
1388,-0.40201513904578784
1389,0.7777638595816629
1390,-0.19377332046412274
1391,0.4467307171510609
1392,0.7026315140698783
1393,0.06108856658975014
1394,0.7179393405371983
1395,0.1924014486135009
1396,0.7211184962687524
1397,0.8470036703857216
1398,-0.7385393414839635
1399,-0.7621825785882466
1400,-0.41290933300958077
1401,0.8092899126618744
1402,-0.7451915323463905
1403,0.816287537895941
1404,-0.731382087490721
1405,0.18674399779996634
1406,0.9666275936233921
1407,0.2901827817817139
1408,-0.33035910697854254
1409,0.421924246173342
1410,0.16049562260277725
1411,-0.6686803492211995
1412,-0.7035053047924397
1413,0.7812110075651004
1414,-0.7195246461977525
1415,0.1449084555137906
1416,-0.5174651779700485
1417,-0.2876225680118469
1418,0.18709553985831887
1419,-0.11908065078556959
1420,0.5374784525794118
1421,0.823388576409713
1422,-0.5430286155867523
1423,-0.631983728411718
1424,0.9584360331259449
1425,0.8138876853192208
1426,0.8283755267400488
1427,-0.4162644898060659
1428,0.38022742041278274
1429,0.17955255388577424
1430,0.9636748843530688
1431,-0.3186117426804815
1432,0.6506220304739563
1433,-0.8548772726339116
1434,-0.76870644423233
1435,0.7680309831689012
1436,0.79443093124766
1437,-0.43746298468636946
1438,0.4296122138527256
1439,0.23999103892988177
1440,-0.4969318542084686
1441,-0.4215698415451261
1442,0.2861726995858359
1443,0.09992202522550792
1444,0.2828404266792144
1445,-0.02663014401189264
1446,0.9119355291750045
1447,-0.629873384817433
1448,-0.7174927009999283
1449,-0.4124241939706429
1450,-0.0385941788152861
1451,0.2246420761977918
1452,-0.26122026313756425
1453,-0.44264669630749276
1454,-0.34579152683896835
1455,0.40824267328914615
1456,0.2503412492420209
1457,-0.8268669262869968
1458,-0.4532494344933046
1459,0.6276434254554827
1460,0.04552715949490369
1461,-0.5270081586310297
1462,-0.7047255655401884
1463,0.6000995527627084
1464,0.4020622411247799
1465,-0.6392069036858242
1466,-0.5864039749771318
1467,-0.5001834710027064
1468,0.9326079366598129
1469,0.5867838284619494
1470,0.5088811503263321
1471,0.5149904300514253
1472,0.1832686217471147
1473,-0.3826440274132285
1474,0.8895361476917496
1475,0.8514439329280513
1476,0.8204511339552985
1477,0.25442136226260775
1478,-0.4652494409614666
1479,0.6261461287273775
1480,0.5832190732858699
1481,0.6008124819426105
1482,0.37148730927960105
1483,-0.6807806921541174
1484,0.27152089065500296
1485,0.46503977538466235
1486,-0.5532847294874019
1487,0.9726830533260318
1488,0.22278558612630772
1489,0.40540796966344445
1490,-0.3382693049318004
1491,0.28379252782765857
1492,-0.5036458854223392
1493,-0.15981972308279943
1494,0.377320099258263
1495,-0.3853857480721052
1496,0.5493003049938141
1497,-0.7092231471125015
1498,0.007397261807635207
1499,0.5084414174824344
1500,-0.4762691619707711
1501,0.37313724877316373
1502,-0.6738074044216804
1503,-0.050898657683588776
1504,0.771990426650503
1505,-0.7515457954089458
1506,0.8054338288367878
1507,0.24410574562776008
1508,-0.6418001861057075
1509,0.8893218564076779
1510,0.9217306872449279
1511,0.5893992024398946
1512,-0.0014786000650986425
1513,-0.031269580613896536
1514,0.2903114354966393
1515,0.40106147281082055
1516,0.4967429944688229
1517,-0.27609505572809323
1518,-0.5088388842249301
1519,0.3911484725739123
1520,0.4301596758787853
1521,0.45663940298692984
1522,-0.1786150376992756
1523,-0.32860221009697693
1524,0.6569243320867933
1525,0.7409083774765878
1526,-0.6665225710454563
1527,0.21374927337229224
1528,0.5445019693697025
1529,-0.5129348984737659
1530,-0.6634882825298163
1531,0.8412265718335904
1532,-0.37583512584291145
1533,0.9349384608142152
1534,-0.8355850531477851
1535,0.5321439416657048
1536,-0.19061586101738925
1537,-0.5626773105269646
1538,0.3734158861828754
1539,0.37828494313982974
1540,0.7416146527267943
1541,-0.7193115780273337
1542,-0.3035779882841929
1543,0.9336780429359118
1544,0.7697431849590368
1545,-0.670759164722957
1546,-0.6736059859192426
1547,-0.2792481599311053
1548,0.9391887016827961
1549,0.7320310223954258
1550,-0.4651805297202427
1551,-0.4693704006715185
1552,-0.5730808305768205
1553,0.9708056332701569
1554,0.33328455023822656
1555,-0.4262153433033571
1556,0.8460447376974973
1557,0.5522235498925113
1558,0.1996447664374201
1559,-0.061928991029352
1560,-0.45913338380213287
1561,0.19677844657696344
1562,0.9653419839861357
1563,0.5025010905033271
1564,-0.2625055024538056
1565,-0.5974227562464949
1566,0.734727356764405
1567,0.2822088767654576
1568,0.5073337943199501
1569,0.05149477091126892
1570,-0.24490599079546732
1571,0.05492300772283681
1572,-0.36632097690252363
1573,0.9053056599252856
1574,0.4695938366497913
1575,-0.8293164525584544
1576,0.7867283527326495
1577,-0.3086744519996015
1578,-0.5882077586861832
1579,0.09660593116836208
1580,-0.8064594816774628
1581,0.5136843752430171
1582,-0.6025503909309631
1583,-0.2626588382262221
1584,0.010952291057847667
1585,-0.23451891909018432
1586,-0.9475725636684095
1587,0.2537253993414769
1588,0.8917014553704222
1589,0.008015534310011141
1590,0.8091457279526385
1591,0.6160977175915341
1592,0.06878083446414054
1593,-0.3140966472123814
1594,-0.5986471511045377
1595,-0.18898218864042882
1596,-0.3922670986167322
1597,0.32711036380502
1598,0.3400376130843711
1599,-0.7974322280526126
1600,0.7734758479828122
1601,0.7055055102629783
1602,-0.33985234603344955
1603,-0.06003354518689541
1604,0.7215268794232413
1605,-0.5976161842662371
1606,-0.36150288278616344
1607,0.7981090990776752
1608,-0.2502414066917635
1609,-0.3004270950716821
1610,-0.947136050085033
1611,0.6003915831641731
1612,-0.2774290283942414
1613,-0.29724391194101885
1614,0.8097004841604507
1615,-0.33320840593369877
1616,0.1419810160842089
1617,0.15962998683905907
1618,-0.35376202187928435
1619,0.13045718465298595
1620,0.9076422113038188
1621,-0.30975199762606215
1622,0.61283080347572
1623,0.9141475957233635
1624,0.7762824640816814
1625,-0.3391655367635066
1626,-0.3119184138860131
1627,0.6370393986023015
1628,-0.3677283356762746
1629,-0.35845329853451824
1630,-0.42821885401791104
1631,-0.39463886191050296
1632,0.6322964585908829
1633,-0.46274956590281674
1634,0.4574041577536153
1635,-0.06130172152875355
1636,-0.09142444904189116
1637,0.21394405494140856
1638,-0.05314475854036641
1639,-0.3828407868225538
1640,-0.1492373832123197
1641,-0.13491259260507685
1642,-0.04404268857245795
1643,-0.17557786983962118
1644,-0.671131168487562
1645,0.9389174155734069
1646,-0.26367670473521865
1647,-0.3098597670024835
1648,0.8142360852204893
1649,-0.15834767938309977
1650,-0.40011166103572426
1651,-0.3759268404327681
1652,0.036259415886367184
1653,-0.5014613729138889
1654,0.07067500829645867
1655,0.5154807811393806
1656,0.42242944739029614
1657,-0.1101758881466201
1658,-0.3869805996105854
1659,0.3778943596687761
1660,0.03396134306027197
1661,0.03913067720738365
1662,0.2060284237474011
1663,-0.3113619679584331
1664,0.041005809099220164
1665,0.42419829496310973
1666,0.35159224064485656
1667,-0.23669301031178172
1668,0.49769028902610873
1669,0.9059065721402323
1670,-0.7283860545587229
1671,-0.37134361313122166
1672,-0.3861524895042772
1673,-0.05776232346613858
1674,-0.18774067902698813
1675,-0.2692247525167163
1676,-0.2891155825040427
1677,-0.5179101300450658
1678,0.3650326340206804
1679,0.7317607773858775
1680,-0.35578524271621287
1681,-0.22275220751378014
1682,0.6480763533644199
1683,-0.3823120468658533
1684,-0.6820043803949453
1685,0.4871267188538484
1686,0.40519355135244933
1687,0.4115004049547599
1688,-0.09043984921845251
1689,-0.10272337213362015
1690,-0.2736410159842268
1691,-0.36259765570316704
1692,-0.9024683235899391
1693,0.6605696167633845
1694,-0.1964337556993568
1695,0.8769840478150865
1696,0.9213484458507425
1697,-0.22226834335573123
1698,-0.3090225561384913
1699,-0.24934569176239085
1700,0.31987682133300827
1701,0.8006117741292872
1702,0.8045781320375069
1703,0.6721557538885375
1704,0.25615584394899654
1705,-0.7538704039497819
1706,0.41064665985230736
1707,-0.3813565007124073
1708,-0.3055436980808854
1709,-0.27088197032802913
1710,0.3821066346175615
1711,-0.3630176736601054
1712,-0.1108203835232361
1713,0.028032145187130122
1714,0.047871321636027635
1715,0.16413582381150998
1716,-0.6604456971655527
1717,0.052804439006565826
1718,0.3860473414267247
1719,0.7221491614693792
1720,-0.26505318850331744
1721,-0.3964484343000568
1722,0.06689960384546165
1723,-0.2927727934487124
1724,0.05066404064935004
1725,-0.28644052826877753
1726,-0.008334710049101008
1727,-0.3793549782413344
1728,0.5333858740160311
1729,-0.35322119792051404
1730,-0.2061472404816896
1731,-0.08056658569857855
1732,0.26879990335791454
1733,-0.13031901244971672
1734,0.3046006809434975
1735,-0.40199050395322866
1736,-0.12482984686395476
1737,-0.4264568359846356
1738,0.39689072206105663
1739,-0.437514850503326
1740,0.8867363725699464
1741,0.5510212071224858
1742,0.6047164600935945
1743,-0.7240742392236768
1744,-0.4111653261482852
1745,0.535942601449885
1746,-0.017740946924383154
1747,0.1325270717437804
1748,0.09714234429084803
1749,-0.25477175924833556
1750,-0.15857281827330263
1751,0.08624119573863773
1752,-0.1575129255237941
1753,-0.08537070882468165
1754,0.34230232302828506
1755,-0.4072845233589105
1756,0.21653173000252526
1757,-0.20577634498706776
1758,-0.1770840908888316
1759,0.09489314327828112
1760,-0.18197314833207684
1761,0.08311144049656191
1762,0.03223583524123638
1763,-0.05906647733294477
1764,-0.7386469376781747
1765,0.7520754757071062
1766,-0.8289198067143834
1767,0.5055121529884127
1768,0.5957910719692633
1769,0.2853183714359358
1770,0.2365812495902518
1771,0.16475591924074187
1772,0.21188281836218775
1773,0.06747853929000716
1774,-0.6905984657719505
1775,-0.6916854716504606
1776,-0.7132173527188903
1777,-0.2319007973890122
1778,0.6071033024094624
1779,-0.6397657705486299
1780,-0.6466614061871956
1781,-0.59992132297473
1782,-0.25296197958823285
1783,0.3907695860386588
1784,-0.7321971589597969
1785,-0.7241854065787682
1786,-0.7937379002556205
1787,-0.19319723614525913
1788,-0.8187020105207617
1789,-0.6125691659766768
1790,-0.5944317400602853
1791,-0.8121584080535093
1792,0.631194472362501
1793,-0.2296190898734533
1794,0.41293608314327124
1795,-0.2444812824889375
1796,-0.2102716689913314
1797,0.7816923067144056
1798,0.7136430180364535
1799,-0.3526251763154765
1800,0.6211179445480004
1801,0.26284387959590555
1802,0.26682781119963045
1803,0.2367160141446485
1804,-0.3454159654472784
1805,0.2823631639481713
1806,0.45071612187119336
1807,-0.7156976237201181
1808,-0.6760995912410585
1809,0.4587395717956014
1810,-0.6536618363019767
1811,-0.42625048585484937
1812,-0.8765126677610197
1813,-0.7153890562445658
1814,-0.624059615150961
1815,-0.5590382229296202
1816,-0.45970363510541423
1817,-0.7211046927668306
1818,0.9256593083202618
1819,0.48706197202174284
1820,0.5648030374149305
1821,0.6414322167981908
1822,-0.6932950251896588
1823,-0.315904474794761
1824,-0.4629177158048862
1825,-0.7245917342519447
1826,0.9243469490756274
1827,0.4833577665248924
1828,-0.20611268845577685
1829,-0.39615127908516845
1830,0.5905734596818508
1831,0.6083203039780616
1832,0.8382079555898759
1833,-0.5345907214837984
1834,-0.509695205638578
1835,0.9368793291239492
1836,0.9312127640715986
1837,-0.47517783044702644
1838,0.8508737319139479
1839,0.41124044660744646
1840,0.9350887693460629
1841,-0.6990989975211861
1842,-0.4788412236064647
1843,0.8525082298749332
1844,0.4059484202150251
1845,0.9342589916780216
1846,0.9335736636979733
1847,-0.47984588405220446
1848,0.8521728226499847
1849,0.4039592537661977
1850,0.9342339836616341
1851,0.506649336509771
1852,-0.5188079719000387
1853,0.7994067553786831
1854,0.3547925072871291
1855,0.8449511334587342
1856,0.1441918451831133
1857,-0.7559424558143045
1858,0.7296759566659049
1859,-0.6596468185914904
1860,-0.6315642079978189
1861,-0.2924742218096283
1862,0.5957584196133677
1863,0.5709887280632853
1864,0.5689922945044094
1865,-0.6907906525172687
1866,-0.29906166372776916
1867,0.6330167488216747
1868,0.6151424219692503
1869,0.6035042110545501
1870,-0.6729023170068459
1871,-0.3001665751730516
1872,0.6219007841671966
1873,0.5955119813762005
1874,0.5842901213418513
1875,0.8202863245675273
1876,0.3583259863780205
1877,-0.7685900406183127
1878,-0.7573750389238584
1879,-0.7130857633674184
1880,0.15315391641424805
1881,-0.8136275954108783
1882,0.7160105211886932
1883,-0.6798086710634872
1884,0.6191195755682842
1885,-0.11821316216826896
1886,-0.5069373426139697
1887,-0.49557905284715476
1888,0.6159090200573686
1889,-0.6879552327729828
1890,0.22106125965488485
1891,0.4430855894948863
1892,0.7103302272211012
1893,-0.6759158962038048
1894,-0.37179775843631874
1895,-0.0011441297650864235
1896,0.10363697078642987
1897,0.6088204648738218
1898,-0.3785097392056235
1899,0.8388839863738977
1900,0.19181470149679777
1901,0.4846526022658411
1902,0.6680073224056388
1903,-0.681517672896689
1904,0.6170116768709585
1905,0.626435741950588
1906,0.899578798441575
1907,0.8982352151018349
1908,0.6295913504070467
1909,0.269237153409445
1910,0.3282453554705959
1911,-0.6745817255059541
1912,-0.5142708919998791
1913,0.9062166501644173
1914,-0.43595899677397704
1915,-0.2913857107363409
1916,0.8756278270985458
1917,0.7731127504061442
1918,-0.39574218013682216
1919,0.5241813948264673
1920,0.5679945767180059
1921,-0.1466144795528524
1922,-0.29790613069150557
1923,-0.545562229959411
1924,0.19133076372830785
1925,0.4919426279261739
1926,-0.4974666446656571
1927,-0.30504321980857185
1928,0.1565216513422756
1929,0.31519911241377385
1930,-0.5990793504751314
1931,0.9506434617042103
1932,-0.15691410750158805
1933,-0.11369084311031943
1934,0.19364278450857683
1935,0.15022389550625206
1936,-0.10732870294996807
1937,-0.14661910910106007
1938,-0.4846986623511912
1939,0.1539116858949895
1940,-0.14655068227125534
1941,-0.3213004793371071
1942,-0.3780096537347738
1943,0.5578022987809229
1944,-0.28505756063534426
1945,0.5674778361740574
1946,0.85797992350531
1947,0.6999099218341722
1948,-0.14264033891886949
1949,-0.21478616530596323
1950,-0.4902808416126269
1951,-0.0860286977761577
1952,0.9641407900517185
1953,-0.5580044395998979
1954,-0.6526472415107378
1955,0.9003394713521896
1956,0.500283877263745
1957,0.15678142014042043
1958,0.46949189367050354
1959,0.695508368245208
1960,-0.1073690915079278
1961,-0.6812663391212205
1962,-0.689358205335934
1963,0.06585496332991325
1964,-0.3162561548380974
1965,-0.3542569733070062
1966,-0.3776561474954359
1967,0.9687309263750848
1968,-0.0956736966179372
1969,0.30520153347923606
1970,0.35051959915156
1971,0.32472831568716953
1972,0.967788787793625
1973,-0.09731035918378599
1974,0.30834676004440315
1975,0.34995478461731855
1976,0.6682539052100134
1977,-0.3496528950759951
1978,-0.32934691718742476
1979,-0.30460979628822
1980,0.06232280885423238
1981,0.4198622441274188
1982,0.44033146102579374
1983,-0.3698843536342488
1984,-0.38739513856389185
1985,-0.6886867341535399
1986,-0.4321538862160112
1987,-0.2998276953754838
1988,0.7041833181039517
1989,0.8014780054186668
1990,0.9706338518589084
1991,-0.4317322131636047
1992,-0.2995351392663346
1993,0.7065505309632314
1994,0.8055477075718277
1995,-0.6880578544399675
1996,0.5491951880652669
1997,0.43226132762508507
1998,-0.7644000324126936
1999,-0.8171349917772468
2000,-0.4557417012212943
2001,-0.4801845264478224
2002,0.6120507308931927
2003,-0.4957397050242302
2004,0.4065147923862857
2005,0.40709686535200185
2006,0.3844814974918228
2007,0.3996693769742291
2008,0.40228182797525885
2009,-0.4344514344921057
2010,0.6243826673021036
2011,0.5944482103948739
2012,0.6268075864561469
2013,0.6364702372020277
2014,-0.782563763550468
2015,0.5067905017789694
2016,0.578882698938553
2017,0.5327487984833493
2018,0.511834054083886
2019,0.5308152490300786
2020,0.6302603706442551
2021,0.604500843977465
2022,0.6073828383447446
2023,0.6246588659934527
2024,0.5408923691912026
2025,-0.2374251396772097
2026,-0.27346894982374326
2027,0.2767899841661487
2028,0.36952737384879825
2029,-0.030554794910787546
2030,0.346221169216412
2031,0.3612917861631422
2032,0.37597385150798857
2033,-0.0430892227244925
2034,-0.020921434291276728
2035,0.2367563615699572
2036,0.3681825416262998
2037,0.205734583914007
2038,0.10055775386366765
2039,-0.43476798200380484
2040,0.5489380831319095
2041,0.4406545482104715
2042,0.3295638636650981
2043,-0.4899288830742275
2044,-0.13441660329933627
2045,-0.2183655994450554
2046,-0.271448156954597
2047,-0.35447178509068733
2048,-0.399139532216146
2049,-0.6489486535065484
2050,0.944765624510063
2051,-0.41288523397829824
2052,-0.2030220589331422
2053,-0.07822594129933876
2054,-0.4874095577128691
2055,-0.5368518321659698
2056,0.3747013543274233
2057,0.8771488013303576
2058,0.2956483394398418
2059,0.7949295481384535
2060,0.9311635930762138
2061,-0.4159145259663911
2062,0.8212009073093783
2063,-0.2282061961881864
2064,0.49211164583380523
2065,0.5021547573905677
2066,-0.22394337014420282
2067,0.25903376713843707
2068,-0.3083893372014973
2069,-0.7598527536718156
2070,-0.8491512199141151
2071,0.34502540586332087
2072,0.9077337915758711
2073,0.38571270787662265
2074,-0.37917363106979635
2075,0.8161453216848275
2076,0.29036578533620677
2077,-0.12407171533159735
2078,-0.07233731901757638
2079,0.34904755652349323
2080,0.24420460466122376
2081,-0.7083882612913915
2082,0.2901670743460482
2083,0.38511439972351796
2084,0.11860353836846076
2085,-0.1798666363580937
2086,-0.654483301750558
2087,0.17062240131013195
2088,0.3276074977765544
2089,0.18078084380372125
2090,-0.0856491853284625
2091,0.5340272966933173
2092,0.38405358124697336
2093,0.4600649210408511
2094,0.04002014251999033
2095,-0.27146450331802596
2096,-0.6024545378045073
2097,0.7741161164709447
2098,0.9060743098321088
2099,0.9234073731051315
2100,0.459943742321759
2101,-0.5134822375958227
2102,0.07358875755486552
2103,0.22682204418050736
2104,0.06786846509195577
2105,-0.6623454603473411
2106,-0.13221999557148653
2107,0.8973402677803806
2108,-0.257595594747885
2109,0.9295235968766349
2110,-0.6432896576153033
2111,-0.1210663183471792
2112,0.8784466721042263
2113,-0.25724108851417643
2114,0.9139800141501119
2115,0.2201771986195377
2116,0.643724737312714
2117,0.06170068786911034
2118,-0.15617075388401364
2119,0.06775233908251078
2120,0.8882433278441403
2121,0.9418505441112224
2122,-0.49210989892635704
2123,0.7198794970388611
2124,0.5889679392827227
2125,0.5312143959312617
2126,-0.1331083857735998
2127,-0.3191474398381889
2128,0.16699626412201138
2129,0.9464529359058277
2130,0.37607351330941385
2131,0.945071071114051
2132,0.03003566709564078
2133,-0.8121655616577519
2134,0.9240670308758314
2135,0.3809989262899221
2136,0.944683970275783
2137,0.025869394858075424
2138,-0.8125712421082191
2139,-0.5528135310222909
2140,0.7871513187159339
2141,0.4349152875936934
2142,-0.27140965826385516
2143,-0.36946060772582234
2144,0.8153764330395931
2145,-0.3099046167151702
2146,0.5605291555678703
2147,0.5560317148092042
2148,0.8122395217758871
2149,0.8189220133632531
2150,-0.1835610246522665
2151,0.5256698505076752
2152,0.16337092221755325
2153,-0.7974021730810316
2154,0.18553160745931646
2155,-0.7665604860153565
2156,-0.07837220134223014
2157,0.6781563015863317
2158,-0.6489398873136878
2159,0.1104710506246267
2160,-0.622602971574779
2161,-0.10103624075481904
2162,0.5739402814571678
2163,-0.5745076054473934
2164,-0.6832803079563724
2165,0.020292064789486225
2166,-0.5533633348504129
2167,-0.0001948772545118842
2168,0.7792624044138031
2169,-0.66378240140183
2170,0.6909314908277304
2171,-0.8154175185075531
2172,0.7226823307442367
2173,-0.6747825186455083
2174,-0.34615158190454065
2175,-0.6770976866027693
2176,0.27248361889469214
2177,-0.30077514810432165
2178,-0.21688167449188292
2179,0.07652876535591595
2180,-0.18938338626715995
2181,-0.03793305641580182
2182,0.530942272316773
2183,-0.13296534473750457
2184,-0.026989009136523908
2185,-0.04270987395821101
2186,-0.36044800410703537
2187,-0.5689886599728985
2188,-0.44394360517428777
2189,-0.5386687352911276
2190,-0.5537603959221911
2191,0.8277322567993605
2192,0.9439914908553684
2193,0.6737934724346457
2194,-0.4565469225992789
2195,-0.49510484320881365
2196,-0.5827369012983017
2197,-0.6814102534247707
2198,-0.5614736569865905
2199,-0.772685783550197
2200,-0.41751091156947934
2201,-0.635878195565698
2202,-0.39606270050545844
2203,-0.8284451601838547
2204,-0.24061761284274708
2205,-0.3735068289919446
2206,-0.23631455517752997
2207,-0.4625902012627628
2208,-0.16713872913696734
2209,-0.2682997761602198
2210,-0.14460963772279428
2211,-0.4072067959182186
2212,0.7756314607810262
2213,0.717392113478175
2214,0.1364619232800886
2215,0.7269770608553013
2216,-0.581053029098806
2217,0.7849474537263936
2218,-0.607958722431888
2219,-0.14696075858975333
2220,-0.6111702701950174
2221,0.7706010118288921
2222,-0.42471244773694267
2223,0.6466990530016912
2224,0.38857332118905796
2225,0.6397952903871084
2226,0.42048615851854315
2227,-0.26286993647571577
2228,0.3356866110876684
2229,0.16552028856436055
2230,0.3385583847276609
2231,0.4764967481718063
2232,-0.16929256521586009
2233,0.3204529923984821
2234,0.4704943270183775
2235,0.3150391329775571
2236,0.3985427455348711
2237,-0.5767942488183274
2238,0.6939391563905118
2239,-0.7669988679833943
2240,-0.5524424534958414
2241,0.2855919179778504
2242,0.557854288056638
2243,-0.5728684321660711
2244,0.8026645801609542
2245,-0.11254120126709737
2246,0.06812401950040026
2247,-0.10098572072911682
2248,0.11100788322227538
2249,-0.21944344896260684
2250,0.4077093900808846
2251,0.40161723818480066
2252,0.2558066644651642
2253,-0.25698918274757965
2254,0.33774676578033863
2255,0.38636979463083093
2256,0.05622754262916701
2257,0.16878270412002006
2258,-0.18129564064493467
2259,0.15596031252093523
2260,-0.3589306778597693
2261,-0.8609259299024481
2262,-0.34675343419998156
2263,-0.2408249394613682
2264,-0.5451672078588098
2265,0.33216083918985856
2266,0.6285959123509539
2267,0.3000424432073167
2268,-0.18748317189451905
2269,0.6324259678799072
2270,-0.06257018042344266
2271,0.0727247472470068
2272,0.7806451933749431
2273,0.10505419208715118
2274,0.39251937317227853
2275,-0.08973948885419436
2276,-0.0766536743406543
2277,0.09488804338846636
2278,0.40180372832099714
2279,0.4125278646994943
2280,-0.37137997521067595
2281,-0.15328071075643251
2282,0.36834798443648825
2283,0.017843902870155196
2284,0.5544481947808765
2285,-0.43550382187223197
2286,-0.2897069328808508
2287,-0.7964680435102167
2288,-0.26691585461241524
2289,-0.5181977284727268
2290,0.1526291542707748
2291,-0.3874868299918993
2292,-0.6659198695679953
2293,-0.5023762493561843
2294,-0.46042525786648086
2295,0.1808136139703091
2296,-0.473541853581237
2297,-0.44363618229629564
2298,0.20035739823360568
2299,0.3598556803813404
2300,-0.10876841579599976
2301,0.4875371349128447
2302,0.2935599133749784
2303,0.38647825748230846
2304,0.5039944986062924
2305,-0.33921293635759336
2306,0.37007896882287766
2307,0.32474999626395945
2308,-0.46808470302706534
2309,0.2657456502601923
2310,-0.1407433087022475
2311,-0.3345081694093626
2312,0.5678847778247113
2313,-0.4080455467855859
2314,0.1429674446145293
2315,-0.4181505766143082
2316,-0.43240206445495033
2317,-0.5316742639646947
2318,0.9243840627844255
2319,0.17453236458920462
2320,0.9548463500377807
2321,0.9700279553009121
2322,0.5453693770865403
2323,0.7763646463462794
2324,0.22390870644946503
2325,0.8176608739899061
2326,0.8167419828494484
2327,-0.650684381130967
2328,-0.6452381054824756
2329,-0.14257862739889351
2330,-0.6832868919565073
2331,-0.6915056592045383
2332,0.9700204211337573
2333,0.3230882918863071
2334,0.7881788729281178
